Task_ID,Employee_ID,Project_ID,Task,Time_Taken_Hours,Completion_Date
4406,33,2,Design Review,11,2025-03-13
4407,42,4,Design Review,5,2025-03-10
4408,66,5,Meeting,6,2025-02-26
4409,198,5,Code Review,12,2025-03-19
4410,95,5,Feature Development,2,2025-01-21
4411,101,4,Code Review,1,2025-03-20
4412,125,2,Database Optimization,6,2025-01-31
4413,147,3,Performance Testing,4,2025-01-04
4414,160,4,UI Enhancement,1,2025-01-28
4415,80,3,Design Review,12,2025-01-25
4416,7,5,UI Enhancement,10,2025-01-18
4417,36,1,Feature Development,4,2025-01-26
4418,121,5,Security Patching,4,2025-03-28
4419,93,2,UI Enhancement,4,2025-03-22
4420,148,4,Security Patching,10,2025-01-27
4421,25,2,Feature Development,4,2025-03-13
4422,156,1,Security Patching,10,2025-01-16
4423,52,5,UI Enhancement,9,2025-03-19
4424,5,2,UI Enhancement,9,2025-02-06
4425,37,5,Design Review,4,2025-03-02
4426,144,5,Meeting,3,2025-03-16
4427,22,2,Security Patching,6,2025-02-05
4428,157,1,Feature Development,3,2025-01-05
4429,112,5,Feature Development,4,2025-02-15
4430,110,2,Testing,5,2025-01-18
4431,77,4,Testing,11,2025-01-19
4432,164,5,Meeting,10,2025-02-08
4433,34,4,Meeting,9,2025-01-31
4434,95,2,Database Optimization,5,2025-02-23
4435,72,5,UI Enhancement,1,2025-01-02
4436,42,4,Bug Fixing,3,2025-03-18
4437,122,4,Feature Development,7,2025-01-07
4438,14,1,UI Enhancement,12,2025-02-13
4439,57,4,Testing,10,2025-02-01
4440,131,5,Meeting,1,2025-02-02
4441,37,1,Meeting,9,2025-02-23
4442,45,2,Performance Testing,2,2025-03-27
4443,185,5,Meeting,2,2025-02-09
4444,82,2,Feature Development,2,2025-01-10
4445,141,4,UI Enhancement,12,2025-02-02
4446,41,1,Meeting,3,2025-02-24
4447,134,4,Code Review,1,2025-01-14
4448,64,4,Bug Fixing,6,2025-03-17
4449,20,3,Performance Testing,3,2025-03-06
4450,20,5,Testing,10,2025-03-01
4451,187,5,Bug Fixing,6,2025-01-24
4452,60,4,Database Optimization,2,2025-02-01
4453,80,5,Security Patching,7,2025-02-26
4454,91,5,Feature Development,5,2025-01-09
4455,157,5,Feature Development,7,2025-02-16
4456,85,4,Design Review,9,2025-03-25
4457,133,1,UI Enhancement,6,2025-01-05
4458,62,5,Testing,5,2025-03-24
4459,176,2,UI Enhancement,3,2025-02-21
4460,34,1,Security Patching,11,2025-02-23
4461,13,1,Database Optimization,11,2025-02-20
4462,100,3,Performance Testing,3,2025-03-18
4463,178,2,Testing,8,2025-01-02
4464,145,5,Bug Fixing,8,2025-02-16
4465,78,3,Performance Testing,11,2025-03-17
4466,15,2,UI Enhancement,12,2025-02-04
4467,90,2,Design Review,3,2025-01-14
4468,103,4,Performance Testing,6,2025-02-15
4469,118,2,Feature Development,4,2025-03-09
4470,34,4,Feature Development,1,2025-03-25
4471,167,5,Testing,5,2025-01-11
4472,75,4,Code Review,1,2025-01-08
4473,132,5,Bug Fixing,7,2025-03-27
4474,124,2,UI Enhancement,2,2025-01-24
4475,102,4,Database Optimization,6,2025-02-03
4476,42,5,Meeting,11,2025-03-21
4477,123,5,Security Patching,5,2025-03-05
4478,171,3,Database Optimization,3,2025-02-19
4479,82,2,Bug Fixing,2,2025-03-28
4480,186,1,Performance Testing,10,2025-03-20
4481,63,5,Design Review,5,2025-02-24
4482,109,2,Security Patching,1,2025-01-11
4483,126,5,Meeting,6,2025-02-02
4484,166,2,Database Optimization,7,2025-03-02
4485,167,3,Performance Testing,11,2025-02-18
4486,61,4,Performance Testing,6,2025-03-15
4487,100,3,Performance Testing,8,2025-01-29
4488,188,5,Database Optimization,12,2025-02-26
4489,199,2,Design Review,6,2025-03-28
4490,35,2,Security Patching,1,2025-02-05
4491,151,1,Performance Testing,2,2025-02-23
4492,56,2,Performance Testing,12,2025-01-30
4493,182,1,Bug Fixing,6,2025-03-03
4494,8,4,Bug Fixing,7,2025-02-28
4495,89,5,Performance Testing,4,2025-02-15
4496,37,3,Bug Fixing,2,2025-01-04
4497,40,1,Performance Testing,9,2025-03-13
4498,25,5,Testing,6,2025-03-02
4499,180,5,UI Enhancement,9,2025-01-20
4500,190,3,Testing,7,2025-03-22
4501,10,1,Security Patching,4,2025-03-27
4502,64,1,Security Patching,4,2025-02-04
4503,84,2,Feature Development,3,2025-01-19
4504,153,1,Design Review,4,2025-03-21
4505,77,1,Bug Fixing,4,2025-01-24
4506,157,2,Design Review,3,2025-03-10
4507,40,4,Security Patching,7,2025-02-05
4508,59,1,Security Patching,4,2025-02-28
4509,125,4,Testing,12,2025-01-05
4510,80,1,Security Patching,6,2025-03-18
4511,197,3,Security Patching,1,2025-01-01
4512,115,4,Database Optimization,12,2025-03-14
4513,98,4,Code Review,9,2025-03-14
4514,198,2,Bug Fixing,4,2025-02-12
4515,181,2,Meeting,9,2025-01-13
4516,92,3,Bug Fixing,10,2025-01-13
4517,94,4,Meeting,11,2025-03-18
4518,71,1,Design Review,2,2025-01-09
4519,16,4,Feature Development,1,2025-03-24
4520,120,1,Code Review,11,2025-02-23
4521,13,3,Code Review,4,2025-01-09
4522,162,2,Database Optimization,8,2025-03-15
4523,18,3,Code Review,2,2025-01-02
4524,121,4,Testing,9,2025-03-08
4525,113,1,Meeting,4,2025-01-05
4526,32,3,Database Optimization,12,2025-01-30
4527,76,4,Database Optimization,4,2025-03-27
4528,139,3,Meeting,6,2025-01-29
4529,39,5,Meeting,1,2025-03-25
4530,195,3,Meeting,6,2025-01-08
4531,76,2,Meeting,7,2025-01-14
4532,48,2,Feature Development,5,2025-01-03
4533,195,4,Database Optimization,12,2025-03-06
4534,76,3,Meeting,3,2025-01-05
4535,169,4,Code Review,12,2025-03-07
4536,63,4,Feature Development,6,2025-01-18
4537,187,5,Design Review,2,2025-03-09
4538,46,4,Design Review,11,2025-01-04
4539,46,1,Performance Testing,6,2025-03-12
4540,111,2,Design Review,1,2025-01-25
4541,90,1,UI Enhancement,10,2025-03-17
4542,157,3,Design Review,4,2025-02-15
4543,161,1,Security Patching,4,2025-01-30
4544,109,5,Design Review,8,2025-03-04
4545,176,2,Security Patching,6,2025-02-03
4546,111,2,Design Review,10,2025-01-28
4547,7,1,Performance Testing,11,2025-03-07
4548,61,3,Performance Testing,3,2025-02-12
4549,65,1,Code Review,10,2025-03-20
4550,186,3,Performance Testing,6,2025-01-09
4551,86,3,Feature Development,5,2025-02-27
4552,151,4,Design Review,10,2025-02-23
4553,124,4,Security Patching,7,2025-03-25
4554,109,2,Feature Development,4,2025-03-24
4555,113,4,Performance Testing,9,2025-02-05
4556,110,3,Database Optimization,9,2025-02-27
4557,102,2,Meeting,4,2025-01-03
4558,155,3,Security Patching,9,2025-03-28
4559,20,1,Performance Testing,3,2025-02-26
4560,135,1,Code Review,10,2025-02-14
4561,149,2,Design Review,4,2025-01-26
4562,172,1,Database Optimization,3,2025-01-02
4563,187,1,Code Review,3,2025-03-23
4564,16,5,Testing,5,2025-02-03
4565,42,5,Code Review,1,2025-01-20
4566,145,4,Feature Development,6,2025-01-26
4567,193,4,UI Enhancement,8,2025-02-22
4568,91,4,UI Enhancement,12,2025-01-02
4569,174,2,Feature Development,2,2025-02-13
4570,122,4,Security Patching,2,2025-02-13
4571,6,4,UI Enhancement,7,2025-01-05
4572,52,3,Testing,10,2025-01-11
4573,67,4,Security Patching,8,2025-01-14
4574,23,3,Code Review,5,2025-03-15
4575,95,1,Performance Testing,5,2025-02-15
4576,160,1,Design Review,1,2025-02-06
4577,71,2,Meeting,12,2025-01-13
4578,37,4,Meeting,9,2025-03-25
4579,148,4,Database Optimization,10,2025-02-25
4580,127,2,Code Review,5,2025-02-09
4581,153,4,Bug Fixing,9,2025-03-03
4582,37,2,Database Optimization,1,2025-01-03
4583,114,3,Feature Development,5,2025-03-24
4584,37,4,Design Review,10,2025-03-27
4585,56,1,Testing,12,2025-03-06
4586,194,1,UI Enhancement,8,2025-02-07
4587,90,1,Testing,3,2025-03-04
4588,145,1,Code Review,4,2025-01-28
4589,106,4,Testing,7,2025-01-13
4590,86,5,Meeting,8,2025-02-17
4591,79,1,Meeting,11,2025-01-12
4592,41,1,Meeting,3,2025-01-05
4593,20,1,Feature Development,12,2025-01-05
4594,91,1,UI Enhancement,11,2025-01-11
4595,183,4,Bug Fixing,8,2025-01-11
4596,130,5,Feature Development,3,2025-01-09
4597,88,3,Bug Fixing,5,2025-01-31
4598,166,5,Feature Development,11,2025-02-09
4599,155,3,Bug Fixing,9,2025-01-25
4600,17,3,Performance Testing,4,2025-02-14
4601,73,3,Feature Development,9,2025-03-25
4602,62,4,UI Enhancement,12,2025-02-18
4603,23,3,Performance Testing,7,2025-03-02
4604,173,3,Performance Testing,2,2025-01-24
4605,168,5,Security Patching,2,2025-02-05
4606,117,3,Database Optimization,11,2025-02-10
4607,98,1,Database Optimization,7,2025-03-22
4608,36,5,Security Patching,11,2025-02-21
4609,81,3,Feature Development,2,2025-03-27
4610,200,4,Meeting,8,2025-02-10
4611,105,2,Performance Testing,9,2025-02-05
4612,39,1,Bug Fixing,3,2025-01-11
4613,89,3,Performance Testing,1,2025-01-07
4614,28,3,Database Optimization,7,2025-01-19
4615,1,1,Bug Fixing,7,2025-03-22
4616,23,1,Feature Development,4,2025-02-22
4617,14,5,UI Enhancement,4,2025-03-13
4618,129,5,Design Review,10,2025-01-21
4619,56,2,Meeting,12,2025-02-21
4620,86,4,Testing,9,2025-01-21
4621,195,5,Meeting,2,2025-02-08
4622,183,3,Database Optimization,2,2025-01-21
4623,143,2,UI Enhancement,1,2025-03-24
4624,89,1,Bug Fixing,8,2025-03-13
4625,75,3,Design Review,8,2025-02-03
4626,133,2,Meeting,11,2025-03-12
4627,45,1,Performance Testing,11,2025-02-13
4628,46,4,UI Enhancement,5,2025-01-19
4629,7,3,Meeting,6,2025-02-17
4630,63,2,Performance Testing,5,2025-03-03
4631,57,1,Security Patching,2,2025-02-11
4632,49,5,Code Review,2,2025-02-08
4633,66,1,Feature Development,5,2025-03-28
4634,148,1,UI Enhancement,3,2025-03-28
4635,199,5,Database Optimization,6,2025-01-16
4636,13,3,Testing,7,2025-01-31
4637,73,5,UI Enhancement,8,2025-03-12
4638,112,1,Security Patching,11,2025-02-06
4639,184,4,Code Review,12,2025-03-27
4640,127,5,UI Enhancement,2,2025-01-10
4641,113,4,Code Review,3,2025-03-01
4642,11,4,Security Patching,2,2025-01-25
4643,20,2,Feature Development,9,2025-03-13
4644,67,4,UI Enhancement,7,2025-02-06
4645,84,4,Meeting,11,2025-01-23
4646,53,5,Testing,12,2025-01-01
4647,150,1,Feature Development,8,2025-01-05
4648,150,5,Database Optimization,2,2025-02-22
4649,3,4,Feature Development,8,2025-02-05
4650,166,3,Code Review,1,2025-01-22
4651,39,3,Feature Development,2,2025-01-10
4652,18,4,Design Review,9,2025-02-09
4653,160,3,UI Enhancement,9,2025-02-19
4654,99,2,Security Patching,5,2025-02-17
4655,59,2,Performance Testing,7,2025-01-15
4656,50,2,Code Review,11,2025-03-12
4657,124,1,Code Review,11,2025-02-22
4658,140,1,Database Optimization,12,2025-03-22
4659,64,3,Performance Testing,6,2025-01-26
4660,198,1,Meeting,3,2025-01-05
4661,174,2,UI Enhancement,12,2025-02-06
4662,20,2,Design Review,3,2025-03-27
4663,188,5,UI Enhancement,10,2025-03-23
4664,64,3,Performance Testing,12,2025-03-12
4665,134,5,Code Review,6,2025-01-22
4666,86,1,Feature Development,10,2025-03-15
4667,185,5,Meeting,11,2025-01-16
4668,107,2,Database Optimization,6,2025-02-15
4669,135,4,Design Review,1,2025-01-19
4670,183,3,Bug Fixing,4,2025-01-29
4671,122,5,Testing,2,2025-02-28
4672,177,3,UI Enhancement,9,2025-02-15
4673,70,1,Meeting,11,2025-03-02
4674,133,5,Performance Testing,10,2025-01-31
4675,168,3,Feature Development,3,2025-02-11
4676,110,4,Bug Fixing,2,2025-01-04
4677,133,5,Code Review,1,2025-01-28
4678,44,3,Security Patching,5,2025-01-27
4679,55,3,Testing,6,2025-01-27
4680,28,4,UI Enhancement,11,2025-02-24
4681,54,3,Bug Fixing,2,2025-01-30
4682,44,2,Testing,3,2025-02-13
4683,133,1,Meeting,3,2025-01-20
4684,84,2,Code Review,8,2025-02-13
4685,136,3,Security Patching,12,2025-01-23
4686,150,4,UI Enhancement,9,2025-03-22
4687,73,5,Testing,2,2025-03-08
4688,193,4,Security Patching,3,2025-01-29
4689,20,2,UI Enhancement,5,2025-01-19
4690,23,5,Feature Development,1,2025-03-26
4691,190,5,Performance Testing,12,2025-03-19
4692,1,1,Feature Development,3,2025-01-14
4693,165,1,Code Review,8,2025-02-17
4694,126,2,UI Enhancement,4,2025-01-18
4695,180,1,Performance Testing,5,2025-01-09
4696,59,4,Security Patching,11,2025-01-01
4697,4,3,Feature Development,10,2025-01-13
4698,200,3,Performance Testing,12,2025-02-21
4699,121,4,Meeting,12,2025-02-10
4700,181,3,Performance Testing,3,2025-02-07
4701,52,4,Testing,10,2025-02-14
4702,129,1,UI Enhancement,8,2025-02-22
4703,199,3,Security Patching,12,2025-03-17
4704,184,5,Testing,3,2025-03-10
4705,151,3,Bug Fixing,11,2025-02-02
4706,197,4,Bug Fixing,1,2025-03-17
4707,30,1,Code Review,11,2025-02-20
4708,44,3,Feature Development,3,2025-03-04
4709,46,4,Feature Development,6,2025-03-24
4710,77,3,Bug Fixing,12,2025-01-19
4711,92,4,Security Patching,9,2025-03-28
4712,92,2,Code Review,11,2025-02-10
4713,125,5,Security Patching,11,2025-01-19
4714,126,1,Code Review,5,2025-03-05
4715,182,1,Bug Fixing,3,2025-03-23
4716,117,1,UI Enhancement,5,2025-01-12
4717,136,4,Performance Testing,5,2025-01-13
4718,101,2,Design Review,11,2025-01-19
4719,152,5,Performance Testing,12,2025-01-11
4720,79,2,Bug Fixing,8,2025-03-21
4721,147,4,Performance Testing,12,2025-02-10
4722,19,2,Security Patching,4,2025-01-05
4723,99,4,UI Enhancement,1,2025-01-30
4724,92,4,UI Enhancement,12,2025-01-05
4725,31,1,Bug Fixing,9,2025-03-18
4726,53,3,Design Review,2,2025-01-19
4727,53,1,Design Review,5,2025-03-24
4728,118,3,Bug Fixing,12,2025-01-20
4729,178,2,Security Patching,4,2025-01-25
4730,94,5,Meeting,4,2025-02-21
4731,188,3,Design Review,7,2025-03-06
4732,131,5,Performance Testing,4,2025-01-16
4733,46,3,Design Review,5,2025-03-07
4734,6,3,Performance Testing,3,2025-03-18
4735,119,2,Database Optimization,7,2025-01-03
4736,6,4,Performance Testing,12,2025-02-15
4737,8,4,Testing,7,2025-01-27
4738,146,2,Testing,1,2025-03-08
4739,102,1,Database Optimization,4,2025-01-15
4740,146,4,Performance Testing,11,2025-01-23
4741,148,4,Bug Fixing,10,2025-02-27
4742,109,2,UI Enhancement,11,2025-02-22
4743,82,4,Code Review,10,2025-03-09
4744,58,3,Performance Testing,8,2025-01-17
4745,157,2,Code Review,6,2025-01-01
4746,47,3,Design Review,11,2025-03-03
4747,184,1,Feature Development,6,2025-01-02
4748,106,5,Bug Fixing,7,2025-02-10
4749,163,2,Meeting,8,2025-03-05
4750,109,2,Meeting,3,2025-01-01
4751,135,4,Database Optimization,9,2025-01-17
4752,200,2,Security Patching,10,2025-03-16
4753,19,3,Database Optimization,7,2025-01-26
4754,109,5,Bug Fixing,5,2025-02-28
4755,73,3,Feature Development,10,2025-01-17
4756,128,4,Security Patching,6,2025-03-05
4757,36,5,Meeting,6,2025-02-13
4758,54,5,Security Patching,6,2025-03-04
4759,70,3,Performance Testing,1,2025-03-04
4760,89,4,Feature Development,3,2025-01-10
4761,138,2,Testing,6,2025-01-15
4762,31,4,Code Review,12,2025-01-27
4763,28,1,Meeting,12,2025-03-13
4764,32,5,UI Enhancement,11,2025-01-20
4765,104,3,Performance Testing,10,2025-01-22
4766,194,3,Database Optimization,11,2025-02-04
4767,179,2,Design Review,6,2025-02-05
4768,129,5,Bug Fixing,11,2025-01-21
4769,48,2,Feature Development,8,2025-01-10
4770,24,5,UI Enhancement,2,2025-01-02
4771,61,5,Code Review,6,2025-03-24
4772,126,4,Feature Development,3,2025-03-07
4773,186,2,Testing,2,2025-02-17
4774,78,4,Testing,2,2025-02-18
4775,154,3,Performance Testing,5,2025-03-04
4776,184,4,Meeting,5,2025-01-17
4777,23,2,Design Review,11,2025-02-22
4778,7,4,Code Review,5,2025-01-15
4779,2,2,Feature Development,11,2025-01-12
4780,2,2,Feature Development,7,2025-01-09
4781,27,4,UI Enhancement,7,2025-01-20
4782,87,1,Design Review,8,2025-03-06
4783,140,5,Meeting,6,2025-01-21
4784,79,3,Bug Fixing,5,2025-01-31
4785,167,5,Database Optimization,3,2025-02-19
4786,187,2,Database Optimization,10,2025-02-24
4787,53,2,Design Review,7,2025-03-23
4788,167,2,Meeting,9,2025-02-05
4789,6,4,Code Review,11,2025-02-10
4790,98,4,Meeting,10,2025-03-26
4791,196,1,Security Patching,1,2025-03-28
4792,80,1,Database Optimization,11,2025-01-31
4793,109,4,Database Optimization,2,2025-03-13
4794,172,1,Meeting,11,2025-01-19
4795,124,3,UI Enhancement,2,2025-02-11
4796,53,4,Meeting,4,2025-01-25
4797,96,4,UI Enhancement,12,2025-01-12
4798,103,1,Database Optimization,2,2025-02-19
4799,48,2,Code Review,11,2025-03-08
4800,143,2,Performance Testing,9,2025-02-07
4801,121,2,Database Optimization,4,2025-02-18
4802,50,4,Testing,12,2025-01-24
4803,169,3,Security Patching,9,2025-03-17
4804,140,4,UI Enhancement,9,2025-02-19
4805,88,1,Code Review,2,2025-03-26
4806,43,5,Performance Testing,10,2025-03-25
4807,181,2,Security Patching,4,2025-03-21
4808,22,5,UI Enhancement,3,2025-01-16
4809,94,4,Bug Fixing,10,2025-02-14
4810,155,2,Bug Fixing,11,2025-03-06
4811,167,1,Feature Development,9,2025-01-12
4812,43,3,UI Enhancement,7,2025-01-20
4813,45,4,Bug Fixing,3,2025-02-05
4814,59,4,Code Review,6,2025-03-26
4815,85,2,Bug Fixing,8,2025-02-11
4816,85,4,Database Optimization,4,2025-02-09
4817,114,3,Feature Development,1,2025-01-31
4818,96,2,Feature Development,2,2025-03-16
4819,189,3,Meeting,6,2025-01-25
4820,149,1,Design Review,9,2025-02-06
4821,118,5,UI Enhancement,7,2025-03-23
4822,119,3,Code Review,11,2025-03-07
4823,45,3,Performance Testing,12,2025-02-23
4824,20,4,Code Review,2,2025-02-19
4825,17,5,UI Enhancement,5,2025-03-25
4826,7,4,UI Enhancement,10,2025-01-18
4827,50,3,Feature Development,12,2025-02-03
4828,48,2,Meeting,7,2025-01-24
4829,96,4,Design Review,2,2025-01-14
4830,191,4,Database Optimization,11,2025-01-05
4831,41,4,Meeting,1,2025-03-07
4832,195,4,Meeting,6,2025-03-03
4833,96,4,Feature Development,6,2025-02-27
4834,171,5,Testing,11,2025-01-17
4835,41,2,Code Review,8,2025-01-11
4836,85,3,UI Enhancement,11,2025-01-01
4837,156,3,Performance Testing,5,2025-02-21
4838,52,4,Testing,9,2025-02-24
4839,4,2,Testing,9,2025-01-03
4840,9,3,Database Optimization,9,2025-01-04
4841,65,1,Code Review,1,2025-03-03
4842,137,3,Database Optimization,3,2025-02-28
4843,12,3,Code Review,9,2025-02-18
4844,132,3,Feature Development,6,2025-01-18
4845,169,3,Database Optimization,8,2025-03-01
4846,68,3,Database Optimization,10,2025-03-09
4847,134,1,Feature Development,1,2025-02-28
4848,36,4,Meeting,3,2025-02-26
4849,68,2,Code Review,9,2025-03-02
4850,27,2,Code Review,6,2025-03-22
4851,32,3,UI Enhancement,10,2025-01-15
4852,54,3,Security Patching,4,2025-01-16
4853,136,5,Feature Development,6,2025-03-27
4854,200,3,UI Enhancement,6,2025-02-09
4855,120,1,Design Review,10,2025-02-01
4856,100,3,Security Patching,10,2025-02-15
4857,101,4,Feature Development,2,2025-03-18
4858,8,1,Security Patching,10,2025-02-28
4859,159,4,Feature Development,9,2025-01-22
4860,46,4,Code Review,10,2025-01-24
4861,104,5,Code Review,9,2025-03-01
4862,92,4,Bug Fixing,2,2025-02-09
4863,42,5,Security Patching,1,2025-01-01
4864,139,2,Meeting,8,2025-02-26
4865,68,1,Design Review,4,2025-03-02
4866,151,3,Performance Testing,1,2025-02-26
4867,156,4,Bug Fixing,4,2025-03-01
4868,190,3,Feature Development,2,2025-01-07
4869,32,5,Bug Fixing,1,2025-03-21
4870,198,5,Performance Testing,1,2025-02-27
4871,175,3,Performance Testing,4,2025-01-05
4872,200,2,Bug Fixing,11,2025-03-22
4873,198,3,Meeting,1,2025-01-31
4874,105,3,UI Enhancement,4,2025-02-15
4875,130,1,Code Review,7,2025-03-23
4876,89,5,Code Review,8,2025-03-04
4877,18,4,Performance Testing,6,2025-03-22
4878,67,1,Testing,10,2025-01-17
4879,75,5,Feature Development,10,2025-01-20
4880,1,3,UI Enhancement,11,2025-02-26
4881,63,3,Database Optimization,12,2025-02-22
4882,54,3,Meeting,11,2025-02-07
4883,57,1,Database Optimization,1,2025-03-21
4884,33,4,Performance Testing,11,2025-01-21
4885,22,1,Testing,5,2025-01-11
4886,169,5,UI Enhancement,11,2025-02-01
4887,149,5,Feature Development,7,2025-01-29
4888,77,4,UI Enhancement,4,2025-01-03
4889,146,5,Performance Testing,10,2025-01-31
4890,146,1,Bug Fixing,1,2025-02-25
4891,176,5,Bug Fixing,6,2025-02-24
4892,169,4,Performance Testing,2,2025-01-06
4893,84,4,Bug Fixing,2,2025-02-09
4894,163,1,Performance Testing,1,2025-01-22
4895,173,3,Code Review,11,2025-02-08
4896,112,3,Security Patching,1,2025-03-08
4897,166,2,Performance Testing,9,2025-03-19
4898,45,3,Code Review,11,2025-03-06
4899,113,1,Code Review,11,2025-03-02
4900,87,2,Code Review,11,2025-01-22
4901,140,1,Feature Development,3,2025-01-02
4902,152,1,Testing,11,2025-03-13
4903,140,2,UI Enhancement,1,2025-03-26
4904,131,2,Performance Testing,2,2025-03-03
4905,158,4,Code Review,7,2025-02-22
4906,199,3,Performance Testing,12,2025-03-04
4907,170,3,UI Enhancement,3,2025-01-23
4908,17,1,Bug Fixing,10,2025-01-20
4909,3,1,Testing,4,2025-02-09
4910,174,1,UI Enhancement,12,2025-01-02
4911,177,1,Testing,3,2025-03-17
4912,53,3,Performance Testing,4,2025-03-23
4913,72,3,Code Review,1,2025-03-19
4914,28,4,Performance Testing,12,2025-03-04
4915,140,5,Testing,11,2025-02-10
4916,65,2,Security Patching,8,2025-03-26
4917,56,1,Feature Development,1,2025-03-13
4918,152,1,Feature Development,7,2025-03-20
4919,91,5,Security Patching,7,2025-01-06
4920,55,1,Bug Fixing,6,2025-03-27
4921,17,3,Design Review,4,2025-03-22
4922,151,1,Bug Fixing,10,2025-03-25
4923,8,5,UI Enhancement,8,2025-01-31
4924,180,3,Code Review,9,2025-03-22
4925,146,1,Performance Testing,4,2025-02-07
4926,71,5,Bug Fixing,9,2025-01-16
4927,39,5,Design Review,8,2025-01-08
4928,45,2,Meeting,3,2025-02-04
4929,31,5,Feature Development,8,2025-03-13
4930,134,5,Design Review,1,2025-03-02
4931,125,2,Design Review,7,2025-03-22
4932,181,4,Database Optimization,2,2025-03-13
4933,6,5,Feature Development,11,2025-03-23
4934,109,1,Bug Fixing,3,2025-02-06
4935,163,1,Code Review,2,2025-03-22
4936,173,4,Testing,8,2025-03-25
4937,100,5,UI Enhancement,4,2025-03-01
4938,61,1,Security Patching,7,2025-02-07
4939,193,1,Database Optimization,11,2025-03-23
4940,172,3,Code Review,4,2025-02-21
